Day,Shelter Name,Ratio
202,Edwardson Place - Short Term Supportive,0.8333333333333334
122,Hope Mission - Youth,0.43333333333333335
284,Edwardson Place - Short Term Supportive,0.7083333333333334
189,Hope Mission - Women WEmS,0.7285714285714285
135,Hope Mission - Herb Jamieson Centre,1.084
210,McCauley Lodge - Short Term Supportive,0.9827586206896551
140,Hope Mission - Women WEmS,0.6285714285714286
5,Hope Mission - Herb Jamieson Centre,0.936
316,Hope Mission - Mat Emergency Shelter Program,0.745
147,Hope Mission - Intox Centre,1.0857142857142856
188,Hope Mission - Mat Emergency Shelter Program,0.775
254,McCauley Lodge - Short Term Supportive,0.9827586206896551
139,Hope Mission - Women WEmS,1.0142857142857142
221,Hope Mission - Youth,0.5333333333333333
169,Hope Mission - Women WEmS,0.5714285714285714
198,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
310,Hope Mission - Mat Emergency Shelter Program,0.875
178,McCauley Lodge - Short Term Supportive,1.0
106,Hope Mission - Youth,0.5166666666666667
297,McCauley Lodge - Short Term Supportive,1.0
141,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.75
47,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8716216216216216
342,WEAC,0.8533333333333334
235,Hope Mission - Youth,0.5
29,Sparling Lodge - Short Term Supportive,1.0
158,WEAC,0.9090909090909091
128,Hope Mission - Herb Jamieson Centre,0.628
287,Hope Mission - Mat Emergency Shelter Program,0.79
145,Hope Mission - Youth,0.4666666666666667
268,Sparling Lodge - Short Term Supportive,0.95
312,McCauley Lodge - Short Term Supportive,1.0
215,McCauley Lodge - Short Term Supportive,0.9827586206896551
277,WEAC,0.8787878787878788
310,McCauley Lodge - Short Term Supportive,1.0
324,Elizabeth House - Short Term Supportive,0.875
200,Hope Mission - Youth,0.6333333333333333
129,Hope Mission - Herb Jamieson Centre,0.692
279,Sparling Lodge - Short Term Supportive,1.0
21,Hope Mission - Youth,0.6333333333333333
260,Hope Mission - Intox Centre,0.8714285714285714
37,Hope Mission - Intox Centre,1.0
343,Hope Mission - Youth,0.25
116,Sparling Lodge - Short Term Supportive,1.0
132,Elizabeth House - Short Term Supportive,0.875
98,Elizabeth House - Short Term Supportive,0.75
40,Sparling Lodge - Short Term Supportive,1.0
349,Hope Mission - Youth,0.4
30,Hope Mission - Intox Centre,0.9428571428571428
42,McCauley Lodge - Short Term Supportive,1.0
314,Hope Mission - Intox Centre,1.0571428571428572
331,Hope Mission - Youth,0.21666666666666667
217,Hope Mission - Herb Jamieson Centre,0.896
28,Hope Mission - Herb Jamieson Centre,0.524
102,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9864864864864865
351,WEAC,0.8266666666666667
163,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
232,Sparling Lodge - Short Term Supportive,1.0
85,Hope Mission - Mat Emergency Shelter Program,0.555
333,Urban Manor - Short Term Supportive,0.8
9,WEAC,0.9545454545454546
265,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
117,Sparling Lodge - Short Term Supportive,1.0
267,WEAC,0.9848484848484849
251,Urban Manor - Short Term Supportive,0.92
114,WEAC,0.9696969696969697
23,Sparling Lodge - Short Term Supportive,1.0
354,Hope Mission - Mat Emergency Shelter Program,0.535
222,Hope Mission - Intox Centre,0.8714285714285714
347,Hope Mission - Intox Centre,1.0142857142857142
325,WEAC,0.8533333333333334
181,Hope Mission - Herb Jamieson Centre,0.836
287,Urban Manor - Short Term Supportive,0.72
204,Hope Mission - Mat Emergency Shelter Program,0.775
291,Hope Mission - Women WEmS,1.0285714285714285
176,WEAC,0.9393939393939394
198,Urban Manor - Short Term Supportive,0.8533333333333334
37,Hope Mission - Mat Emergency Shelter Program,0.75
319,Hope Mission - Herb Jamieson Centre,1.08
220,WEAC,0.9090909090909091
46,Hope Mission - Women WEmS,0.7571428571428571
346,Hope Mission - Intox Centre,0.9857142857142858
210,Hope Mission - Intox Centre,0.7142857142857143
291,Hope Mission - Mat Emergency Shelter Program,0.765
90,Sparling Lodge - Short Term Supportive,1.0
246,Hope Mission - Herb Jamieson Centre,0.604
186,Urban Manor - Short Term Supportive,0.84
238,Sparling Lodge - Short Term Supportive,1.0
130,Hope Mission - Intox Centre,0.9
200,Hope Mission - Youth,0.3
321,Edwardson Place - Short Term Supportive,0.875
178,Hope Mission - Mat Emergency Shelter Program,0.515
351,Urban Manor - Short Term Supportive,0.9733333333333334
312,Edwardson Place - Short Term Supportive,0.9166666666666666
239,Hope Mission - Youth,0.23333333333333334
92,Sparling Lodge - Short Term Supportive,1.0
342,WEAC,0.9696969696969697
38,McCauley Lodge - Short Term Supportive,1.0
237,Hope Mission - Youth,0.3333333333333333
230,Hope Mission - Youth,0.55
64,Hope Mission - Mat Emergency Shelter Program,0.79
247,Hope Mission - Youth,0.5666666666666667
334,Hope Mission - Mat Emergency Shelter Program,0.845
205,Hope Mission - Women WEmS,0.7142857142857143
46,Hope Mission - Women WEmS,0.8285714285714286
301,Hope Mission - Youth,0.3
90,McCauley Lodge - Short Term Supportive,1.0
143,Sparling Lodge - Short Term Supportive,1.0
272,Sparling Lodge - Short Term Supportive,1.0
279,Hope Mission - Women WEmS,0.8428571428571429
301,Hope Mission - Mat Emergency Shelter Program,0.7
235,Hope Mission - Mat Emergency Shelter Program,0.82
29,Hope Mission - Herb Jamieson Centre,0.556
229,Hope Mission - Mat Emergency Shelter Program,0.805
362,WEAC,0.9545454545454546
149,Sparling Lodge - Short Term Supportive,1.0
42,McCauley Lodge - Short Term Supportive,1.0
331,Urban Manor - Short Term Supportive,0.9333333333333333
194,Hope Mission - Herb Jamieson Centre,1.012
254,Hope Mission - Women WEmS,0.7142857142857143
246,Hope Mission - Women WEmS,0.6857142857142857
53,McCauley Lodge - Short Term Supportive,1.0
337,Hope Mission - Herb Jamieson Centre,0.68
96,Urban Manor - Short Term Supportive,0.9466666666666667
33,Hope Mission - Mat Emergency Shelter Program,0.79
109,Hope Mission - Youth,0.45
100,McCauley Lodge - Short Term Supportive,1.0
263,Hope Mission - Youth,0.35
93,Edwardson Place - Short Term Supportive,0.75
145,McCauley Lodge - Short Term Supportive,0.9827586206896551
196,Urban Manor - Short Term Supportive,0.88
172,Hope Mission - Intox Centre,1.0
91,Hope Mission - Youth,0.85
32,Urban Manor - Short Term Supportive,0.8
283,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8716216216216216
214,Hope Mission - Herb Jamieson Centre,0.488
195,Hope Mission - Intox Centre,1.0
170,McCauley Lodge - Short Term Supportive,1.0
309,Hope Mission - Mat Emergency Shelter Program,0.75
283,Hope Mission - Mat Emergency Shelter Program,0.725
342,Hope Mission - Women WEmS,0.7428571428571429
178,Urban Manor - Short Term Supportive,0.96
299,Urban Manor - Short Term Supportive,0.8933333333333333
360,Urban Manor - Short Term Supportive,0.8666666666666667
40,WEAC,0.9696969696969697
106,Hope Mission - Herb Jamieson Centre,0.824
111,WEAC,0.9393939393939394
201,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8918918918918919
138,WEAC,0.673469387755102
167,McCauley Lodge - Short Term Supportive,1.0
349,WEAC,0.9848484848484849
273,Urban Manor - Short Term Supportive,0.84
260,Hope Mission - Intox Centre,1.0142857142857142
165,Hope Mission - Youth,0.4
109,Hope Mission - Women WEmS,0.9428571428571428
106,Hope Mission - Herb Jamieson Centre,0.668
51,Hope Mission - Herb Jamieson Centre,0.608
236,Hope Mission - Intox Centre,1.2
365,WEAC,0.9545454545454546
64,Hope Mission - Women WEmS,0.6714285714285714
246,Hope Mission - Herb Jamieson Centre,0.824
42,Hope Mission - Mat Emergency Shelter Program,0.785
338,Urban Manor - Short Term Supportive,0.88
306,Hope Mission - Intox Centre,0.9428571428571428
200,Hope Mission - Women WEmS,1.1714285714285715
6,Hope Mission - Women WEmS,0.8571428571428571
332,Urban Manor - Short Term Supportive,0.8
151,Hope Mission - Mat Emergency Shelter Program,0.715
161,Edwardson Place - Short Term Supportive,0.7916666666666666
132,WEAC,0.88
227,McCauley Lodge - Short Term Supportive,1.0
274,Urban Manor - Short Term Supportive,0.7333333333333333
310,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9256756756756757
173,Sparling Lodge - Short Term Supportive,1.0
30,Hope Mission - Youth,0.3333333333333333
303,Hope Mission - Mat Emergency Shelter Program,0.74
16,Sparling Lodge - Short Term Supportive,1.0
360,Hope Mission - Herb Jamieson Centre,0.616
206,Urban Manor - Short Term Supportive,0.8266666666666667
325,Urban Manor - Short Term Supportive,0.9733333333333334
214,WEAC,0.9090909090909091
146,Hope Mission - Youth,0.2
95,Elizabeth House - Short Term Supportive,0.75
59,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9324324324324325
357,Hope Mission - Women WEmS,0.5428571428571428
325,Hope Mission - Intox Centre,1.0142857142857142
320,Hope Mission - Intox Centre,0.9285714285714286
321,WEAC,0.9545454545454546
199,Hope Mission - Mat Emergency Shelter Program,0.785
125,Hope Mission - Women WEmS,0.5285714285714286
307,Urban Manor - Short Term Supportive,0.76
296,Hope Mission - Mat Emergency Shelter Program,0.79
219,Hope Mission - Women WEmS,0.5714285714285714
24,Hope Mission - Women WEmS,0.8428571428571429
131,WEAC,0.9393939393939394
280,Hope Mission - Youth,0.2833333333333333
361,Hope Mission - Herb Jamieson Centre,0.592
143,Hope Mission - Women WEmS,0.5142857142857142
45,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6959459459459459
221,Hope Mission - Herb Jamieson Centre,0.736
207,Elizabeth House - Short Term Supportive,0.7916666666666666
276,Hope Mission - Youth,0.3333333333333333
200,Hope Mission - Mat Emergency Shelter Program,0.79
206,Hope Mission - Herb Jamieson Centre,0.476
153,Hope Mission - Women WEmS,0.6428571428571429
270,Edwardson Place - Short Term Supportive,0.75
282,Hope Mission - Women WEmS,1.1142857142857143
49,Urban Manor - Short Term Supportive,0.7866666666666666
13,McCauley Lodge - Short Term Supportive,0.9827586206896551
177,Sparling Lodge - Short Term Supportive,1.0
8,Hope Mission - Herb Jamieson Centre,0.548
204,Hope Mission - Intox Centre,1.0142857142857142
182,Urban Manor - Short Term Supportive,0.76
222,Hope Mission - Intox Centre,0.8142857142857143
348,Hope Mission - Herb Jamieson Centre,0.724
321,Sparling Lodge - Short Term Supportive,1.0
220,Hope Mission - Youth,0.43333333333333335
112,Urban Manor - Short Term Supportive,0.7733333333333333
103,Hope Mission - Women WEmS,0.7857142857142857
351,Elizabeth House - Short Term Supportive,0.875
345,WEAC,0.9696969696969697
309,WEAC,0.9393939393939394
149,Hope Mission - Youth,0.35
78,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
269,Hope Mission - Mat Emergency Shelter Program,0.54
109,Hope Mission - Intox Centre,1.0571428571428572
132,McCauley Lodge - Short Term Supportive,1.0
209,McCauley Lodge - Short Term Supportive,1.0
312,Urban Manor - Short Term Supportive,0.9733333333333334
216,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
130,WEAC,0.9242424242424242
16,WEAC,1.0
65,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7297297297297297
10,Sparling Lodge - Short Term Supportive,1.0
159,Hope Mission - Mat Emergency Shelter Program,0.735
288,Hope Mission - Intox Centre,0.9285714285714286
275,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9256756756756757
220,Sparling Lodge - Short Term Supportive,1.0
34,WEAC,1.0454545454545454
345,Hope Mission - Women WEmS,0.7142857142857143
278,Hope Mission - Mat Emergency Shelter Program,0.79
355,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9256756756756757
20,Hope Mission - Youth,0.5
209,Hope Mission - Women WEmS,0.37142857142857144
43,Hope Mission - Youth,0.55
137,Elizabeth House - Short Term Supportive,0.7916666666666666
293,WEAC,0.9545454545454546
30,Urban Manor - Short Term Supportive,0.9466666666666667
181,Sparling Lodge - Short Term Supportive,1.0
49,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
68,Hope Mission - Intox Centre,1.1285714285714286
350,Hope Mission - Herb Jamieson Centre,0.46
128,Hope Mission - Herb Jamieson Centre,1.012
202,Hope Mission - Women WEmS,0.6571428571428571
323,Urban Manor - Short Term Supportive,0.7733333333333333
252,Hope Mission - Women WEmS,0.6571428571428571
346,WEAC,0.9387755102040817
167,McCauley Lodge - Short Term Supportive,1.0
159,Hope Mission - Youth,0.7333333333333333
121,Hope Mission - Herb Jamieson Centre,0.496
168,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
74,Hope Mission - Mat Emergency Shelter Program,0.8
150,Hope Mission - Intox Centre,0.9857142857142858
54,Hope Mission - Mat Emergency Shelter Program,0.485
87,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.831081081081081
234,WEAC,0.9090909090909091
120,Hope Mission - Intox Centre,1.0
117,Hope Mission - Mat Emergency Shelter Program,0.59
134,Hope Mission - Youth,0.4
123,Hope Mission - Intox Centre,1.0857142857142856
145,Hope Mission - Youth,0.43333333333333335
40,Hope Mission - Women WEmS,0.9142857142857143
192,Hope Mission - Intox Centre,0.8
155,Sparling Lodge - Short Term Supportive,1.0
197,WEAC,0.8163265306122449
227,McCauley Lodge - Short Term Supportive,1.0
105,Urban Manor - Short Term Supportive,0.8666666666666667
335,Sparling Lodge - Short Term Supportive,1.0
4,Hope Mission - Intox Centre,0.9714285714285714
66,WEAC,0.9545454545454546
163,Hope Mission - Women WEmS,0.6142857142857143
174,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8716216216216216
165,Hope Mission - Intox Centre,1.0
348,Hope Mission - Intox Centre,0.9857142857142858
26,WEAC,0.9242424242424242
136,McCauley Lodge - Short Term Supportive,0.9827586206896551
365,WEAC,0.9591836734693877
146,Hope Mission - Mat Emergency Shelter Program,0.72
330,Hope Mission - Herb Jamieson Centre,0.784
325,Hope Mission - Women WEmS,0.5428571428571428
1,WEAC,1.0303030303030303
353,Hope Mission - Herb Jamieson Centre,0.456
217,Hope Mission - Women WEmS,0.7857142857142857
114,Hope Mission - Mat Emergency Shelter Program,0.8
208,Urban Manor - Short Term Supportive,0.7866666666666666
242,Hope Mission - Youth,0.5333333333333333
193,Urban Manor - Short Term Supportive,0.72
192,Elizabeth House - Short Term Supportive,0.75
99,Elizabeth House - Short Term Supportive,0.7916666666666666
327,Urban Manor - Short Term Supportive,0.8
18,Hope Mission - Herb Jamieson Centre,0.712
166,Hope Mission - Women WEmS,0.5142857142857142
285,Sparling Lodge - Short Term Supportive,1.0
226,Sparling Lodge - Short Term Supportive,1.0
101,Sparling Lodge - Short Term Supportive,1.0
257,Hope Mission - Intox Centre,1.0285714285714285
259,Hope Mission - Mat Emergency Shelter Program,0.96
125,Hope Mission - Mat Emergency Shelter Program,0.68
232,WEAC,0.8484848484848485
179,Urban Manor - Short Term Supportive,0.96
269,Hope Mission - Mat Emergency Shelter Program,0.81
347,McCauley Lodge - Short Term Supportive,1.0
104,Hope Mission - Mat Emergency Shelter Program,0.74
76,Urban Manor - Short Term Supportive,0.9866666666666667
241,Hope Mission - Intox Centre,1.1
221,Hope Mission - Intox Centre,0.8142857142857143
109,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
247,Hope Mission - Mat Emergency Shelter Program,0.685
93,WEAC,0.9696969696969697
360,Hope Mission - Women WEmS,0.7428571428571429
62,Hope Mission - Intox Centre,1.1857142857142857
242,Elizabeth House - Short Term Supportive,0.7916666666666666
143,Urban Manor - Short Term Supportive,0.8266666666666667
188,McCauley Lodge - Short Term Supportive,1.0
269,Hope Mission - Youth,0.25
42,Hope Mission - Women WEmS,0.8285714285714286
145,Hope Mission - Mat Emergency Shelter Program,0.775
183,Hope Mission - Youth,0.43333333333333335
153,Hope Mission - Herb Jamieson Centre,0.88
213,WEAC,0.7866666666666666
324,Sparling Lodge - Short Term Supportive,1.0
156,Edwardson Place - Short Term Supportive,0.6666666666666666
193,Hope Mission - Women WEmS,0.6857142857142857
174,Hope Mission - Youth,0.2
41,Urban Manor - Short Term Supportive,0.8933333333333333
139,Hope Mission - Mat Emergency Shelter Program,0.75
157,Hope Mission - Women WEmS,0.6142857142857143
32,Hope Mission - Herb Jamieson Centre,0.584
323,Hope Mission - Herb Jamieson Centre,0.604
233,WEAC,0.8939393939393939
126,Hope Mission - Herb Jamieson Centre,0.596
100,Hope Mission - Youth,0.5
220,Sparling Lodge - Short Term Supportive,1.0
305,Sparling Lodge - Short Term Supportive,1.0
294,Sparling Lodge - Short Term Supportive,1.0
264,Hope Mission - Herb Jamieson Centre,0.636
348,WEAC,0.8266666666666667
61,WEAC,0.9545454545454546
168,Hope Mission - Mat Emergency Shelter Program,0.815
192,Sparling Lodge - Short Term Supportive,0.95
311,Sparling Lodge - Short Term Supportive,1.0
163,Hope Mission - Herb Jamieson Centre,0.912
162,Hope Mission - Mat Emergency Shelter Program,0.795
223,Hope Mission - Intox Centre,0.8142857142857143
180,WEAC,0.8484848484848485
357,McCauley Lodge - Short Term Supportive,1.0
113,McCauley Lodge - Short Term Supportive,0.9827586206896551
234,Sparling Lodge - Short Term Supportive,1.0
48,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8648648648648649
325,Hope Mission - Youth,0.5166666666666667
158,Hope Mission - Herb Jamieson Centre,0.704
10,Hope Mission - Mat Emergency Shelter Program,0.64
132,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
210,Hope Mission - Women WEmS,0.42857142857142855
114,McCauley Lodge - Short Term Supportive,1.0
238,WEAC,0.8163265306122449
106,Hope Mission - Women WEmS,0.7571428571428571
269,Sparling Lodge - Short Term Supportive,0.95
127,Urban Manor - Short Term Supportive,0.9066666666666666
146,Urban Manor - Short Term Supportive,0.9333333333333333
30,WEAC,0.9242424242424242
237,Hope Mission - Intox Centre,1.0
189,Hope Mission - Women WEmS,0.6428571428571429
32,Hope Mission - Herb Jamieson Centre,0.84
132,Elizabeth House - Short Term Supportive,0.8333333333333334
71,Hope Mission - Herb Jamieson Centre,0.608
173,Hope Mission - Intox Centre,1.0
19,Hope Mission - Mat Emergency Shelter Program,0.7
39,Urban Manor - Short Term Supportive,0.8933333333333333
139,WEAC,0.9090909090909091
278,Urban Manor - Short Term Supportive,0.8666666666666667
73,Hope Mission - Intox Centre,1.0142857142857142
145,Hope Mission - Intox Centre,1.0
1,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8918918918918919
101,WEAC,1.0303030303030303
170,Hope Mission - Herb Jamieson Centre,0.66
352,McCauley Lodge - Short Term Supportive,1.0
263,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
149,McCauley Lodge - Short Term Supportive,1.0
136,Hope Mission - Mat Emergency Shelter Program,0.785
166,WEAC,0.8
82,Hope Mission - Youth,0.38333333333333336
344,Hope Mission - Herb Jamieson Centre,0.86
359,Hope Mission - Herb Jamieson Centre,0.664
342,McCauley Lodge - Short Term Supportive,1.0
162,Sparling Lodge - Short Term Supportive,1.0
272,Hope Mission - Mat Emergency Shelter Program,0.665
160,Hope Mission - Women WEmS,0.6428571428571429
158,McCauley Lodge - Short Term Supportive,0.9827586206896551
290,Hope Mission - Youth,0.38333333333333336
124,Hope Mission - Herb Jamieson Centre,1.148
233,Hope Mission - Mat Emergency Shelter Program,0.805
279,Hope Mission - Intox Centre,0.8857142857142857
53,Hope Mission - Intox Centre,0.9714285714285714
67,Hope Mission - Youth,0.38333333333333336
343,Sparling Lodge - Short Term Supportive,1.0
351,Hope Mission - Youth,0.6166666666666667
64,Hope Mission - Herb Jamieson Centre,0.984
247,Hope Mission - Herb Jamieson Centre,0.796
20,Edwardson Place - Short Term Supportive,0.75
188,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8783783783783784
214,Hope Mission - Youth,0.5166666666666667
253,WEAC,0.88
152,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9256756756756757
309,Elizabeth House - Short Term Supportive,0.75
120,Hope Mission - Women WEmS,0.7571428571428571
255,WEAC,0.8571428571428571
363,Sparling Lodge - Short Term Supportive,1.0
293,WEAC,0.9393939393939394
350,Hope Mission - Herb Jamieson Centre,0.704
322,Hope Mission - Intox Centre,0.9857142857142858
8,McCauley Lodge - Short Term Supportive,1.0
322,Urban Manor - Short Term Supportive,0.96
280,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
269,Edwardson Place - Short Term Supportive,0.7083333333333334
224,Hope Mission - Mat Emergency Shelter Program,0.775
123,Urban Manor - Short Term Supportive,0.96
35,Hope Mission - Youth,0.7166666666666667
215,Hope Mission - Youth,0.3
121,Sparling Lodge - Short Term Supportive,1.0
313,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8445945945945946
48,Sparling Lodge - Short Term Supportive,1.0
192,Hope Mission - Herb Jamieson Centre,0.736
283,Hope Mission - Herb Jamieson Centre,0.896
27,Hope Mission - Herb Jamieson Centre,0.536
331,Hope Mission - Herb Jamieson Centre,0.492
161,Urban Manor - Short Term Supportive,0.8933333333333333
152,McCauley Lodge - Short Term Supportive,1.0
54,Hope Mission - Mat Emergency Shelter Program,0.815
191,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
254,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9054054054054054
365,Hope Mission - Women WEmS,0.5714285714285714
156,Hope Mission - Intox Centre,1.0142857142857142
49,Hope Mission - Intox Centre,1.0285714285714285
159,Hope Mission - Intox Centre,1.0
193,Sparling Lodge - Short Term Supportive,0.95
115,Sparling Lodge - Short Term Supportive,1.0
339,Hope Mission - Intox Centre,1.0714285714285714
224,Hope Mission - Youth,0.6666666666666666
29,Hope Mission - Youth,0.23333333333333334
186,McCauley Lodge - Short Term Supportive,0.9827586206896551
190,Hope Mission - Herb Jamieson Centre,0.672
136,Urban Manor - Short Term Supportive,0.72
267,McCauley Lodge - Short Term Supportive,1.0
361,Hope Mission - Youth,0.4666666666666667
171,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
363,Urban Manor - Short Term Supportive,0.8266666666666667
294,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8378378378378378
163,Hope Mission - Youth,0.6833333333333333
338,WEAC,0.8533333333333334
242,Sparling Lodge - Short Term Supportive,1.0
243,Hope Mission - Youth,0.5833333333333334
348,WEAC,0.9696969696969697
189,McCauley Lodge - Short Term Supportive,0.9827586206896551
317,Hope Mission - Youth,0.8166666666666667
2,Hope Mission - Youth,0.31666666666666665
296,Urban Manor - Short Term Supportive,0.8
195,Hope Mission - Mat Emergency Shelter Program,0.82
291,WEAC,0.9387755102040817
69,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9864864864864865
115,Hope Mission - Herb Jamieson Centre,0.744
316,WEAC,0.9696969696969697
132,Hope Mission - Youth,0.7666666666666667
266,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6621621621621622
79,Hope Mission - Herb Jamieson Centre,0.752
153,Hope Mission - Herb Jamieson Centre,0.66
207,Urban Manor - Short Term Supportive,0.88
186,Hope Mission - Youth,0.3333333333333333
363,WEAC,0.9795918367346939
163,Sparling Lodge - Short Term Supportive,1.0
84,Urban Manor - Short Term Supportive,0.88
326,Hope Mission - Herb Jamieson Centre,0.764
349,McCauley Lodge - Short Term Supportive,1.0
209,Hope Mission - Intox Centre,0.6857142857142857
83,Hope Mission - Women WEmS,0.8571428571428571
164,McCauley Lodge - Short Term Supportive,1.0
182,Hope Mission - Youth,0.5
126,Urban Manor - Short Term Supportive,0.8133333333333334
365,Hope Mission - Youth,0.43333333333333335
274,Hope Mission - Women WEmS,0.5
329,Edwardson Place - Short Term Supportive,0.8333333333333334
256,Hope Mission - Herb Jamieson Centre,0.644
310,Urban Manor - Short Term Supportive,0.9066666666666666
288,Urban Manor - Short Term Supportive,0.88
193,Hope Mission - Mat Emergency Shelter Program,0.725
31,Hope Mission - Herb Jamieson Centre,1.152
236,Hope Mission - Intox Centre,0.8285714285714286
154,Hope Mission - Youth,0.8333333333333334
11,Urban Manor - Short Term Supportive,0.8533333333333334
124,Urban Manor - Short Term Supportive,0.8533333333333334
302,Elizabeth House - Short Term Supportive,0.875
233,Hope Mission - Intox Centre,1.0714285714285714
115,Hope Mission - Mat Emergency Shelter Program,0.575
50,Hope Mission - Mat Emergency Shelter Program,0.795
123,Sparling Lodge - Short Term Supportive,1.0
334,Hope Mission - Herb Jamieson Centre,0.664
107,Hope Mission - Herb Jamieson Centre,1.012
124,Hope Mission - Intox Centre,1.0285714285714285
210,Hope Mission - Youth,0.38333333333333336
152,WEAC,0.6122448979591837
85,WEAC,0.8333333333333334
282,Hope Mission - Mat Emergency Shelter Program,0.795
245,Hope Mission - Youth,0.6666666666666666
269,WEAC,0.9393939393939394
164,Hope Mission - Mat Emergency Shelter Program,0.73
279,Edwardson Place - Short Term Supportive,0.7083333333333334
265,McCauley Lodge - Short Term Supportive,1.0
84,Sparling Lodge - Short Term Supportive,1.0
55,WEAC,0.803030303030303
257,Hope Mission - Mat Emergency Shelter Program,0.94
226,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6351351351351351
123,Urban Manor - Short Term Supportive,0.8533333333333334
223,Hope Mission - Herb Jamieson Centre,0.788
170,WEAC,0.9393939393939394
142,Hope Mission - Youth,0.5
306,Hope Mission - Women WEmS,0.6428571428571429
26,Urban Manor - Short Term Supportive,0.8666666666666667
147,Hope Mission - Herb Jamieson Centre,0.436
24,Hope Mission - Herb Jamieson Centre,0.792
158,Sparling Lodge - Short Term Supportive,1.0
261,WEAC,0.9393939393939394
201,Urban Manor - Short Term Supportive,0.8533333333333334
70,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9864864864864865
215,Elizabeth House - Short Term Supportive,0.6666666666666666
75,WEAC,0.9090909090909091
187,Hope Mission - Women WEmS,0.6
138,McCauley Lodge - Short Term Supportive,1.0
357,Hope Mission - Women WEmS,0.6857142857142857
298,WEAC,0.9696969696969697
183,Hope Mission - Women WEmS,0.9428571428571428
248,Hope Mission - Intox Centre,1.0714285714285714
270,Urban Manor - Short Term Supportive,0.88
20,Hope Mission - Women WEmS,0.6571428571428571
154,Hope Mission - Youth,0.6333333333333333
117,Elizabeth House - Short Term Supportive,0.8333333333333334
114,Hope Mission - Women WEmS,0.8
334,Hope Mission - Herb Jamieson Centre,0.376
134,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8108108108108109
326,Hope Mission - Mat Emergency Shelter Program,0.615
136,WEAC,0.8666666666666667
75,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8581081081081081
329,Hope Mission - Women WEmS,0.6714285714285714
15,WEAC,0.8979591836734694
106,Hope Mission - Intox Centre,0.8285714285714286
307,WEAC,0.9393939393939394
139,Hope Mission - Youth,0.4166666666666667
19,McCauley Lodge - Short Term Supportive,1.0
167,Hope Mission - Women WEmS,0.7
26,WEAC,1.0454545454545454
175,Hope Mission - Herb Jamieson Centre,0.836
101,WEAC,0.9545454545454546
239,Hope Mission - Herb Jamieson Centre,0.604
54,Sparling Lodge - Short Term Supportive,1.0
319,Hope Mission - Herb Jamieson Centre,1.016
58,Hope Mission - Women WEmS,0.5857142857142857
151,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
60,McCauley Lodge - Short Term Supportive,1.0
233,Hope Mission - Youth,0.5666666666666667
357,Hope Mission - Women WEmS,0.32857142857142857
359,Hope Mission - Women WEmS,0.5571428571428572
360,McCauley Lodge - Short Term Supportive,1.0
142,Hope Mission - Women WEmS,0.6
324,WEAC,0.9545454545454546
162,Hope Mission - Herb Jamieson Centre,0.68
128,Hope Mission - Intox Centre,1.0142857142857142
208,Urban Manor - Short Term Supportive,0.84
242,Hope Mission - Intox Centre,1.0571428571428572
